TransactionID,ProductID,ProductName,WarehouseID,TransactionType,TransactionDate,Quantity,UnitCost,TotalValue,ReferenceNumber,ReasonCode,StockBefore,StockAfter,ProcessedBy,Notes,CreatedBy,CreatedDate
4119,2081,Food Storage Set,WH_100,Damage,2025-09-14,-4,24.96,99.84,DMG-4119,Warehouse Damage,1867,1863,System,Transaction processed for WH_100 location,system,2025-09-14
4120,3082,Edge Tuning Tool Set,WH_100,Receipt,2026-04-01,136,80.12,10896.86,PO-5148,Purchase Order Receipt,75,211,System,Transaction processed for WH_100 location,system,2026-04-01
4121,2012,Espresso Machine,WH_100,Sale,2026-02-12,-5,303.83,1519.15,SO-50318,Customer Sale,689,684,System,Transaction processed for WH_100 location,system,2026-02-12
4122,2111,High-Speed Blender,WH_200,Sale,2026-03-26,-43,142.34,6120.62,SO-47156,Customer Sale,138,95,System,Transaction processed for WH_200 location,system,2026-03-26
4123,3051,Insulated Ski Jacket - Men's,WH_200,Sale,2025-12-26,-20,201.38,4027.6,SO-31885,Customer Sale,46,26,System,Transaction processed for WH_200 location,system,2025-12-26
4124,1561,EcoFire Camping Stove,WH_200,Sale,2026-04-13,-16,19.18,306.88,SO-52392,Customer Sale,111,95,System,Transaction processed for WH_200 location,system,2026-04-13
4125,2041,Serving Platter,WH_200,Sale,2026-04-04,-47,44.8,2105.6,SO-90521,Customer Sale,1126,1079,System,Transaction processed for WH_200 location,system,2026-04-04
4126,1571,CozyNights Sleeping Bag,WH_100,Sale,2026-04-20,-42,18.72,786.24,SO-12997,Customer Sale,43,1,System,Transaction processed for WH_100 location,system,2026-04-20
4127,3102,Winter Hiking Boots - Waterproof,WH_100,Sale,2025-07-11,-11,180.28,1983.08,SO-42487,Customer Sale,11,0,System,Transaction processed for WH_100 location,system,2025-07-11
4128,1523,TrailLite Daypack,WH_100,Transfer,2025-07-16,-27,57.69,1557.63,TRF-6485,Warehouse Transfer,651,624,System,Transaction processed for WH_100 location,system,2025-07-16
4129,1532,TrailBlaze Hiking Pants,WH_100,Receipt,2026-01-17,48,62.93,3020.83,PO-2928,Purchase Order Receipt,416,464,System,Transaction processed for WH_100 location,system,2026-01-17
4130,1523,TrailLite Daypack,WH_100,Return,2025-10-14,2,46.15,92.3,RET-43608,Customer Return,626,628,System,Transaction processed for WH_100 location,system,2025-10-14
4131,3031,Pro Flex Racing Ski Boots,WH_500,Adjustment,2025-09-08,-11,443.22,4875.42,ADJ-4131,Physical Count,60,49,System,Transaction processed for WH_500 location,system,2025-09-08
4132,3061,Professional Ski Helmet,WH_200,Receipt,2026-04-22,148,136.98,20273.74,PO-1648,Purchase Order Receipt,83,231,System,Transaction processed for WH_200 location,system,2026-04-22
4133,2041,Serving Platter,WH_200,Sale,2026-04-08,-39,44.8,1747.2,SO-70775,Customer Sale,568,529,System,Transaction processed for WH_200 location,system,2026-04-08
4134,2061,Mixing Bowl,WH_100,Receipt,2025-11-03,150,30.77,4615.58,PO-5103,Purchase Order Receipt,1988,2138,System,Transaction processed for WH_100 location,system,2025-11-03
4135,1542,TrailWalker Hiking Shoes,WH_200,Adjustment,2025-10-01,-9,92.42,831.78,ADJ-4135,Physical Count,94,85,System,Transaction processed for WH_200 location,system,2025-10-01
4136,2111,High-Speed Blender,WH_200,Adjustment,2026-03-20,4,142.34,569.36,ADJ-4136,Physical Count,155,159,System,Transaction processed for WH_200 location,system,2026-03-20
4137,3071,Ski Boot Bag - Premium,WH_200,Adjustment,2025-08-13,-5,41.93,209.65,ADJ-4137,Physical Count,59,54,System,Transaction processed for WH_200 location,system,2025-08-13
4138,1552,TrekMaster Camping Chair,WH_100,Receipt,2026-03-15,167,49.81,8318.53,PO-7686,Purchase Order Receipt,251,418,System,Transaction processed for WH_100 location,system,2026-03-15
4139,3081,All-Temp Ski Wax Kit,WH_200,Sale,2025-08-12,-27,59.66,1610.82,SO-83368,Customer Sale,67,40,System,Transaction processed for WH_200 location,system,2025-08-12
4140,1533,RainGuard Hiking Jacket,WH_100,Sale,2025-11-02,-21,111.62,2344.02,SO-41504,Customer Sale,623,602,System,Transaction processed for WH_100 location,system,2025-11-02
4141,1561,EcoFire Camping Stove,WH_200,Sale,2025-07-08,-17,19.18,326.06,SO-14857,Customer Sale,179,162,System,Transaction processed for WH_200 location,system,2025-07-08
4142,2061,Mixing Bowl,WH_100,Sale,2026-02-13,-25,29.7,742.5,SO-94048,Customer Sale,2032,2007,System,Transaction processed for WH_100 location,system,2026-02-13
4143,1561,EcoFire Camping Stove,WH_200,Receipt,2026-04-06,83,19.63,1629.46,PO-1085,Purchase Order Receipt,118,201,System,Transaction processed for WH_200 location,system,2026-04-06
4144,3033,Women's Performance Ski Boots,WH_100,Sale,2026-04-09,-22,379.79,8355.38,SO-42020,Customer Sale,178,156,System,Transaction processed for WH_100 location,system,2026-04-09
4145,3031,Pro Flex Racing Ski Boots,WH_500,Sale,2026-02-27,-10,443.22,4432.2,SO-23239,Customer Sale,85,75,System,Transaction processed for WH_500 location,system,2026-02-27
4146,3104,Ski Tuning Bench - Portable,WH_500,Sale,2026-04-14,-48,127.6,6124.8,SO-29235,Customer Sale,76,28,System,Transaction processed for WH_500 location,system,2026-04-14
4147,2112,4-Slice Toaster,WH_200,Transfer,2025-12-15,-42,66.97,2812.74,TRF-4549,Warehouse Transfer,1276,1234,System,Transaction processed for WH_200 location,system,2025-12-15
4148,2091,Spatula,WH_100,Sale,2025-07-26,-11,9.02,99.22,SO-91152,Customer Sale,1274,1263,System,Transaction processed for WH_100 location,system,2025-07-26
4149,2041,Serving Platter,WH_200,Transfer,2026-02-25,-10,44.8,448.0,TRF-1020,Warehouse Transfer,506,496,System,Transaction processed for WH_200 location,system,2026-02-25
4150,2121,Bamboo Cutting Board Set,WH_100,Adjustment,2025-10-18,6,33.94,203.64,ADJ-4150,Physical Count,939,945,System,Transaction processed for WH_100 location,system,2025-10-18
4151,3102,Winter Hiking Boots - Waterproof,WH_100,Receipt,2025-11-12,183,173.1,31677.06,PO-5360,Purchase Order Receipt,99,282,System,Transaction processed for WH_100 location,system,2025-11-12
4152,1512,SkyView 2-Person Tent,WH_200,Sale,2026-04-25,-15,218.0,3270.0,SO-31463,Customer Sale,703,688,System,Transaction processed for WH_200 location,system,2026-04-25
4153,3082,Edge Tuning Tool Set,WH_100,Receipt,2025-09-02,12,80.61,967.28,PO-3813,Purchase Order Receipt,115,127,System,Transaction processed for WH_100 location,system,2025-09-02
4154,1521,Adventurer Pro Backpack,WH_200,Transfer,2026-04-30,-19,121.78,2313.82,TRF-7427,Warehouse Transfer,797,778,System,Transaction processed for WH_200 location,system,2026-04-30
4155,1531,Summit Breeze Jacket,WH_100,Adjustment,2026-03-13,-1,90.41,90.41,ADJ-4155,Physical Count,287,286,System,Transaction processed for WH_100 location,system,2026-03-13
4156,1543,TrekStar Hiking Sandals,WH_200,Adjustment,2026-02-24,9,63.22,568.98,ADJ-4156,Cycle Count,76,85,System,Transaction processed for WH_200 location,system,2026-02-24
4157,2071,Baking Pan,WH_100,Sale,2026-04-22,-9,20.64,185.76,SO-10355,Customer Sale,799,790,System,Transaction processed for WH_100 location,system,2026-04-22
4158,1512,SkyView 2-Person Tent,WH_200,Transfer,2026-01-17,-37,218.0,8066.0,TRF-6496,Warehouse Transfer,722,685,System,Transaction processed for WH_200 location,system,2026-01-17
4159,2091,Spatula,WH_100,Receipt,2025-11-15,128,9.14,1169.91,PO-2435,Purchase Order Receipt,1189,1317,System,Transaction processed for WH_100 location,system,2025-11-15
4160,3071,Ski Boot Bag - Premium,WH_200,Receipt,2025-09-07,132,40.32,5322.9,PO-5178,Purchase Order Receipt,123,255,System,Transaction processed for WH_200 location,system,2025-09-07
4161,1561,EcoFire Camping Stove,WH_200,Transfer,2026-03-16,-20,19.18,383.6,TRF-4128,Warehouse Transfer,118,98,System,Transaction processed for WH_200 location,system,2026-03-16
4162,3013,Beginner's Choice Alpine Skis - 160cm,WH_200,Sale,2025-08-10,-2,309.01,618.02,SO-43081,Customer Sale,132,130,System,Transaction processed for WH_200 location,system,2025-08-10
4163,2081,Food Storage Set,WH_100,Receipt,2025-07-02,32,25.24,807.62,PO-1656,Purchase Order Receipt,1838,1870,System,Transaction processed for WH_100 location,system,2025-07-02
4164,3092,All-Mountain Snowboard - 158cm,WH_100,Sale,2025-08-09,-22,567.52,12485.44,SO-17022,Customer Sale,97,75,System,Transaction processed for WH_100 location,system,2025-08-09
4165,2121,Bamboo Cutting Board Set,WH_100,Transfer,2025-10-22,-32,33.94,1086.08,TRF-3812,Warehouse Transfer,931,899,System,Transaction processed for WH_100 location,system,2025-10-22
4166,1512,SkyView 2-Person Tent,WH_200,Sale,2026-03-02,-14,218.0,3052.0,SO-62308,Customer Sale,669,655,System,Transaction processed for WH_200 location,system,2026-03-02
4167,3032,Comfort Fit Recreational Boots,WH_100,Sale,2025-10-28,-10,264.98,2649.8,SO-68615,Customer Sale,53,43,System,Transaction processed for WH_100 location,system,2025-10-28
4168,3102,Winter Hiking Boots - Waterproof,WH_100,Sale,2025-07-15,-42,180.28,7571.76,SO-57550,Customer Sale,62,20,System,Transaction processed for WH_100 location,system,2025-07-15
4169,3103,Snowboard Bindings - Pro,WH_100,Receipt,2025-08-11,71,212.59,15094.12,PO-8223,Purchase Order Receipt,92,163,System,Transaction processed for WH_100 location,system,2025-08-11
4170,3082,Edge Tuning Tool Set,WH_200,Adjustment,2025-12-12,7,78.73,551.11,ADJ-4170,Physical Count,23,30,System,Transaction processed for WH_200 location,system,2025-12-12
4171,3052,Thermal Base Layer Set - Women's,WH_500,Adjustment,2025-12-16,-19,103.37,1964.03,ADJ-4171,Physical Count,108,89,System,Transaction processed for WH_500 location,system,2025-12-16
4172,3033,Women's Performance Ski Boots,WH_100,Sale,2025-09-12,-9,379.79,3418.11,SO-75025,Customer Sale,156,147,System,Transaction processed for WH_100 location,system,2025-09-12
4173,3081,All-Temp Ski Wax Kit,WH_200,Sale,2026-04-08,-34,59.66,2028.44,SO-47902,Customer Sale,106,72,System,Transaction processed for WH_200 location,system,2026-04-08
4174,3081,All-Temp Ski Wax Kit,WH_200,Receipt,2026-03-26,121,60.06,7267.82,PO-7464,Purchase Order Receipt,93,214,System,Transaction processed for WH_200 location,system,2026-03-26
4175,3031,Pro Flex Racing Ski Boots,WH_500,Sale,2026-02-11,-20,443.22,8864.4,SO-99352,Customer Sale,93,73,System,Transaction processed for WH_500 location,system,2026-02-11
4176,3082,Edge Tuning Tool Set,WH_100,Sale,2025-10-24,0,78.73,0.0,SO-45573,Customer Sale,0,0,System,Transaction processed for WH_100 location,system,2025-10-24
4177,3013,Beginner's Choice Alpine Skis - 160cm,WH_200,Sale,2025-08-09,-50,309.01,15450.5,SO-35606,Customer Sale,136,86,System,Transaction processed for WH_200 location,system,2025-08-09
4178,3021,Nordic Classic XC Skis - 185cm,WH_200,Receipt,2025-10-31,127,225.4,28625.31,PO-3915,Purchase Order Receipt,48,175,System,Transaction processed for WH_200 location,system,2025-10-31
4179,1581,LED Headlamp - Rechargeable,WH_100,Sale,2026-01-21,-5,27.36,136.8,SO-83460,Customer Sale,58,53,System,Transaction processed for WH_100 location,system,2026-01-21
4180,2022,Fork Set,WH_200,Sale,2025-09-30,-33,33.74,1113.42,SO-39214,Customer Sale,180,147,System,Transaction processed for WH_200 location,system,2025-09-30
4181,1543,TrekStar Hiking Sandals,WH_200,Receipt,2025-07-16,163,61.29,9990.24,PO-6594,Purchase Order Receipt,86,249,System,Transaction processed for WH_200 location,system,2025-07-16
4182,1562,PowerBurner Camping Stove,WH_500,Sale,2025-07-03,-48,138.38,6642.24,SO-19297,Customer Sale,75,27,System,Transaction processed for WH_500 location,system,2025-07-03
4183,2111,High-Speed Blender,WH_100,Receipt,2025-08-10,123,141.03,17346.69,PO-4787,Purchase Order Receipt,789,912,System,Transaction processed for WH_100 location,system,2025-08-10
4184,2071,Baking Pan,WH_200,Sale,2025-08-31,-45,20.64,928.8,SO-52134,Customer Sale,378,333,System,Transaction processed for WH_200 location,system,2025-08-31
4185,3104,Ski Tuning Bench - Portable,WH_500,Sale,2025-08-10,-15,127.6,1914.0,SO-89169,Customer Sale,93,78,System,Transaction processed for WH_500 location,system,2025-08-10
4186,2011,Coffee Maker,WH_200,Transfer,2025-11-02,-42,125.26,5260.92,TRF-1508,Warehouse Transfer,670,628,System,Transaction processed for WH_200 location,system,2025-11-02
4187,3103,Snowboard Bindings - Pro,WH_100,Transfer,2025-07-18,-3,221.75,665.25,TRF-1908,Warehouse Transfer,3,0,System,Transaction processed for WH_100 location,system,2025-07-18
4188,3061,Professional Ski Helmet,WH_200,Receipt,2026-03-22,121,144.75,17514.64,PO-7985,Purchase Order Receipt,56,177,System,Transaction processed for WH_200 location,system,2026-03-22
4189,2071,Baking Pan,WH_100,Sale,2025-11-04,-47,20.64,970.08,SO-65969,Customer Sale,861,814,System,Transaction processed for WH_100 location,system,2025-11-04
4190,1533,RainGuard Hiking Jacket,WH_100,Adjustment,2026-01-06,5,111.62,558.1,ADJ-4190,System Correction,786,791,System,Transaction processed for WH_100 location,system,2026-01-06
4191,1572,MountainDream Sleeping Bag,WH_500,Receipt,2025-08-17,45,201.11,9049.89,PO-8910,Purchase Order Receipt,452,497,System,Transaction processed for WH_500 location,system,2025-08-17
4192,3101,Winter Boots - Insulated,WH_100,Sale,2025-09-29,-4,119.75,479.0,SO-66376,Customer Sale,39,35,System,Transaction processed for WH_100 location,system,2025-09-29
4193,1533,RainGuard Hiking Jacket,WH_100,Sale,2025-11-05,-26,111.62,2902.12,SO-14600,Customer Sale,678,652,System,Transaction processed for WH_100 location,system,2025-11-05
4194,3081,All-Temp Ski Wax Kit,WH_200,Receipt,2025-12-11,26,59.8,1554.74,PO-6203,Purchase Order Receipt,50,76,System,Transaction processed for WH_200 location,system,2025-12-11
4195,1572,MountainDream Sleeping Bag,WH_200,Transfer,2025-08-08,-43,201.31,8656.33,TRF-7673,Warehouse Transfer,223,180,System,Transaction processed for WH_200 location,system,2025-08-08
4196,3012,Mountain Master All-Terrain Skis - 165cm,WH_100,Transfer,2025-08-12,-18,674.65,12143.7,TRF-9473,Warehouse Transfer,23,5,System,Transaction processed for WH_100 location,system,2025-08-12
4197,1523,TrailLite Daypack,WH_100,Receipt,2026-04-28,10,55.56,555.57,PO-3404,Purchase Order Receipt,659,669,System,Transaction processed for WH_100 location,system,2026-04-28
4198,1571,CozyNights Sleeping Bag,WH_100,Sale,2025-07-12,-41,18.72,767.52,SO-47939,Customer Sale,41,0,System,Transaction processed for WH_100 location,system,2025-07-12
4199,3051,Insulated Ski Jacket - Men's,WH_200,Sale,2026-03-05,-24,201.38,4833.12,SO-61689,Customer Sale,107,83,System,Transaction processed for WH_200 location,system,2026-03-05
4200,3013,Beginner's Choice Alpine Skis - 160cm,WH_200,Receipt,2026-04-05,159,297.1,47239.13,PO-3417,Purchase Order Receipt,75,234,System,Transaction processed for WH_200 location,system,2026-04-05
4201,3033,Women's Performance Ski Boots,WH_100,Receipt,2025-09-14,59,374.59,22100.55,PO-8580,Purchase Order Receipt,128,187,System,Transaction processed for WH_100 location,system,2025-09-14
4202,1543,TrekStar Hiking Sandals,WH_200,Transfer,2025-11-14,-24,63.22,1517.28,TRF-6344,Warehouse Transfer,85,61,System,Transaction processed for WH_200 location,system,2025-11-14
4203,2071,Baking Pan,WH_200,Receipt,2026-04-30,154,19.95,3072.07,PO-5430,Purchase Order Receipt,202,356,System,Transaction processed for WH_200 location,system,2026-04-30
4204,1522,SummitClimber Backpack,WH_500,Sale,2025-08-22,-28,148.7,4163.6,SO-10591,Customer Sale,444,416,System,Transaction processed for WH_500 location,system,2025-08-22
4205,1551,BaseCamp Folding Table,WH_500,Sale,2025-12-23,-16,56.14,898.24,SO-30953,Customer Sale,184,168,System,Transaction processed for WH_500 location,system,2025-12-23
4206,3072,Hand Warmers - 10 Pack,WH_100,Sale,2025-07-22,-10,9.82,98.2,SO-52509,Customer Sale,87,77,System,Transaction processed for WH_100 location,system,2025-07-22
4207,2081,Food Storage Set,WH_100,Transfer,2026-01-30,-41,24.96,1023.36,TRF-4885,Warehouse Transfer,2005,1964,System,Transaction processed for WH_100 location,system,2026-01-30
4208,1543,TrekStar Hiking Sandals,WH_200,Sale,2025-12-20,-4,63.22,252.88,SO-79442,Customer Sale,4,0,System,Transaction processed for WH_200 location,system,2025-12-20
4209,2091,Spatula,WH_200,Receipt,2025-10-08,41,9.25,379.07,PO-5328,Purchase Order Receipt,560,601,System,Transaction processed for WH_200 location,system,2025-10-08
4210,2121,Bamboo Cutting Board Set,WH_100,Sale,2025-07-19,-5,33.94,169.7,SO-40510,Customer Sale,887,882,System,Transaction processed for WH_100 location,system,2025-07-19
4211,2041,Serving Platter,WH_200,Receipt,2026-01-05,180,46.9,8441.67,PO-7791,Purchase Order Receipt,1115,1295,System,Transaction processed for WH_200 location,system,2026-01-05
4212,1542,TrailWalker Hiking Shoes,WH_200,Sale,2026-01-08,-23,92.42,2125.66,SO-21381,Customer Sale,94,71,System,Transaction processed for WH_200 location,system,2026-01-08
4213,3012,Mountain Master All-Terrain Skis - 165cm,WH_100,Receipt,2026-01-18,193,651.3,125700.64,PO-3910,Purchase Order Receipt,12,205,System,Transaction processed for WH_100 location,system,2026-01-18
4214,2061,Mixing Bowl,WH_100,Damage,2025-12-30,-7,29.7,207.9,DMG-4214,Shipping Damage,2081,2074,System,Transaction processed for WH_100 location,system,2025-12-30
4215,3092,All-Mountain Snowboard - 158cm,WH_100,Damage,2026-03-15,-8,567.52,4540.16,DMG-4215,Quality Issue,73,65,System,Transaction processed for WH_100 location,system,2026-03-15
4216,3051,Insulated Ski Jacket - Men's,WH_200,Adjustment,2025-12-05,-7,201.38,1409.66,ADJ-4216,Cycle Count,105,98,System,Transaction processed for WH_200 location,system,2025-12-05
4217,3103,Snowboard Bindings - Pro,WH_100,Sale,2026-02-12,-20,221.75,4435.0,SO-13373,Customer Sale,72,52,System,Transaction processed for WH_100 location,system,2026-02-12
4218,3104,Ski Tuning Bench - Portable,WH_500,Sale,2025-09-01,-1,127.6,127.6,SO-53109,Customer Sale,91,90,System,Transaction processed for WH_500 location,system,2025-09-01
4219,1563,CompactCook Camping Stove,WH_500,Sale,2025-07-18,-5,69.26,346.3,SO-92460,Customer Sale,80,75,System,Transaction processed for WH_500 location,system,2025-07-18
4220,3022,Backcountry Explorer XC Skis - 190cm,WH_100,Receipt,2026-04-15,72,394.61,28412.04,PO-9722,Purchase Order Receipt,22,94,System,Transaction processed for WH_100 location,system,2026-04-15
4221,2112,4-Slice Toaster,WH_200,Adjustment,2025-10-08,19,66.97,1272.43,ADJ-4221,Cycle Count,1153,1172,System,Transaction processed for WH_200 location,system,2025-10-08
4222,1532,TrailBlaze Hiking Pants,WH_100,Receipt,2025-07-01,197,65.81,12963.9,PO-7421,Purchase Order Receipt,484,681,System,Transaction processed for WH_100 location,system,2025-07-01
4223,2101,Measuring Cup Set,WH_200,Sale,2025-12-16,-27,13.02,351.54,SO-36269,Customer Sale,113,86,System,Transaction processed for WH_200 location,system,2025-12-16
4224,1551,BaseCamp Folding Table,WH_500,Sale,2026-04-20,-1,56.14,56.14,SO-82329,Customer Sale,302,301,System,Transaction processed for WH_500 location,system,2026-04-20
4225,1543,TrekStar Hiking Sandals,WH_200,Transfer,2026-01-26,-17,63.22,1074.74,TRF-4004,Warehouse Transfer,17,0,System,Transaction processed for WH_200 location,system,2026-01-26
4226,1533,RainGuard Hiking Jacket,WH_100,Transfer,2025-09-05,-17,111.62,1897.54,TRF-2354,Warehouse Transfer,618,601,System,Transaction processed for WH_100 location,system,2025-09-05
4227,3071,Ski Boot Bag - Premium,WH_200,Sale,2026-03-24,-45,41.93,1886.85,SO-59208,Customer Sale,56,11,System,Transaction processed for WH_200 location,system,2026-03-24
4228,3031,Pro Flex Racing Ski Boots,WH_500,Receipt,2026-04-13,55,438.16,24098.94,PO-2633,Purchase Order Receipt,80,135,System,Transaction processed for WH_500 location,system,2026-04-13
4229,3071,Ski Boot Bag - Premium,WH_200,Sale,2025-08-30,-20,41.93,838.6,SO-30164,Customer Sale,110,90,System,Transaction processed for WH_200 location,system,2025-08-30
4230,3011,Alpine Pro Racing Skis - 170cm,WH_100,Sale,2026-02-27,-19,904.82,17191.58,SO-54073,Customer Sale,27,8,System,Transaction processed for WH_100 location,system,2026-02-27
4231,2021,Chef Knife,WH_200,Sale,2026-03-30,-33,63.7,2102.1,SO-29615,Customer Sale,3185,3152,System,Transaction processed for WH_200 location,system,2026-03-30
4232,3051,Insulated Ski Jacket - Men's,WH_200,Sale,2025-08-02,-2,201.38,402.76,SO-59832,Customer Sale,2,0,System,Transaction processed for WH_200 location,system,2025-08-02
4233,2022,Fork Set,WH_200,Sale,2025-10-08,-43,33.74,1450.82,SO-44231,Customer Sale,64,21,System,Transaction processed for WH_200 location,system,2025-10-08
4234,2101,Measuring Cup Set,WH_200,Receipt,2026-02-09,184,12.81,2356.49,PO-2635,Purchase Order Receipt,15,199,System,Transaction processed for WH_200 location,system,2026-02-09
4235,3061,Professional Ski Helmet,WH_200,Adjustment,2026-01-25,10,138.78,1387.8,ADJ-4235,Cycle Count,46,56,System,Transaction processed for WH_200 location,system,2026-01-25
4236,2022,Fork Set,WH_100,Receipt,2025-10-06,47,34.26,1609.99,PO-3107,Purchase Order Receipt,372,419,System,Transaction processed for WH_100 location,system,2025-10-06
4237,3071,Ski Boot Bag - Premium,WH_200,Sale,2025-09-18,-23,41.93,964.39,SO-10840,Customer Sale,23,0,System,Transaction processed for WH_200 location,system,2025-09-18
4238,1543,TrekStar Hiking Sandals,WH_200,Sale,2025-11-02,-8,63.22,505.76,SO-17264,Customer Sale,19,11,System,Transaction processed for WH_200 location,system,2025-11-02
4239,1552,TrekMaster Camping Chair,WH_200,Adjustment,2026-02-11,-5,51.85,259.25,ADJ-4239,System Correction,53,48,System,Transaction processed for WH_200 location,system,2026-02-11
4240,3082,Edge Tuning Tool Set,WH_200,Transfer,2025-08-29,-12,78.73,944.76,TRF-6098,Warehouse Transfer,46,34,System,Transaction processed for WH_200 location,system,2025-08-29
4241,1543,TrekStar Hiking Sandals,WH_200,Transfer,2025-07-28,-47,63.22,2971.34,TRF-8080,Warehouse Transfer,106,59,System,Transaction processed for WH_200 location,system,2025-07-28
4242,1572,MountainDream Sleeping Bag,WH_200,Transfer,2025-12-12,-17,201.31,3422.27,TRF-3167,Warehouse Transfer,180,163,System,Transaction processed for WH_200 location,system,2025-12-12
4243,2111,High-Speed Blender,WH_200,Damage,2026-01-16,-8,142.34,1138.72,DMG-4243,Warehouse Damage,264,256,System,Transaction processed for WH_200 location,system,2026-01-16
4244,3061,Professional Ski Helmet,WH_200,Sale,2026-04-28,-34,138.78,4718.52,SO-72637,Customer Sale,58,24,System,Transaction processed for WH_200 location,system,2026-04-28
4245,2022,Fork Set,WH_100,Adjustment,2026-02-15,-14,33.74,472.36,ADJ-4245,Physical Count,249,235,System,Transaction processed for WH_100 location,system,2026-02-15
4246,3033,Women's Performance Ski Boots,WH_100,Sale,2025-08-01,-33,379.79,12533.07,SO-37535,Customer Sale,126,93,System,Transaction processed for WH_100 location,system,2025-08-01
4247,2111,High-Speed Blender,WH_100,Sale,2025-12-19,-25,142.34,3558.5,SO-73302,Customer Sale,876,851,System,Transaction processed for WH_100 location,system,2025-12-19
4248,1542,TrailWalker Hiking Shoes,WH_200,Sale,2025-10-19,-48,92.42,4436.16,SO-44163,Customer Sale,197,149,System,Transaction processed for WH_200 location,system,2025-10-19
4249,3052,Thermal Base Layer Set - Women's,WH_500,Return,2025-09-16,3,82.7,248.09,RET-45956,Customer Return,106,109,System,Transaction processed for WH_500 location,system,2025-09-16
4250,2011,Coffee Maker,WH_200,Transfer,2025-09-04,-23,125.26,2880.98,TRF-6843,Warehouse Transfer,510,487,System,Transaction processed for WH_200 location,system,2025-09-04
4251,2121,Bamboo Cutting Board Set,WH_100,Sale,2026-04-28,-1,33.94,33.94,SO-33391,Customer Sale,797,796,System,Transaction processed for WH_100 location,system,2026-04-28
4252,1572,MountainDream Sleeping Bag,WH_200,Transfer,2026-03-22,-50,201.31,10065.5,TRF-5448,Warehouse Transfer,129,79,System,Transaction processed for WH_200 location,system,2026-03-22
4253,1561,EcoFire Camping Stove,WH_200,Sale,2026-03-15,-12,19.18,230.16,SO-28346,Customer Sale,127,115,System,Transaction processed for WH_200 location,system,2026-03-15
4254,1541,TrekReady Hiking Boots,WH_100,Sale,2025-12-06,-8,100.74,805.92,SO-99970,Customer Sale,442,434,System,Transaction processed for WH_100 location,system,2025-12-06
4255,1561,EcoFire Camping Stove,WH_200,Sale,2026-02-20,-44,19.18,843.92,SO-48664,Customer Sale,81,37,System,Transaction processed for WH_200 location,system,2026-02-20
4256,3092,All-Mountain Snowboard - 158cm,WH_100,Sale,2026-03-31,-12,567.52,6810.24,SO-35121,Customer Sale,70,58,System,Transaction processed for WH_100 location,system,2026-03-31
4257,2081,Food Storage Set,WH_200,Receipt,2025-07-05,24,25.28,606.79,PO-6432,Purchase Order Receipt,506,530,System,Transaction processed for WH_200 location,system,2025-07-05
4258,2022,Fork Set,WH_100,Receipt,2025-09-04,29,32.58,944.69,PO-9020,Purchase Order Receipt,385,414,System,Transaction processed for WH_100 location,system,2025-09-04
4259,3051,Insulated Ski Jacket - Men's,WH_200,Sale,2026-03-27,-23,201.38,4631.74,SO-42450,Customer Sale,23,0,System,Transaction processed for WH_200 location,system,2026-03-27
4260,3101,Winter Boots - Insulated,WH_100,Receipt,2026-02-14,171,122.41,20932.0,PO-3317,Purchase Order Receipt,81,252,System,Transaction processed for WH_100 location,system,2026-02-14
4261,3081,All-Temp Ski Wax Kit,WH_100,Sale,2025-08-31,-10,59.66,596.6,SO-58810,Customer Sale,56,46,System,Transaction processed for WH_100 location,system,2025-08-31
4262,1552,TrekMaster Camping Chair,WH_200,Receipt,2026-03-31,45,50.35,2265.81,PO-4346,Purchase Order Receipt,157,202,System,Transaction processed for WH_200 location,system,2026-03-31
4263,3013,Beginner's Choice Alpine Skis - 160cm,WH_200,Receipt,2026-02-10,200,323.46,64691.05,PO-8418,Purchase Order Receipt,50,250,System,Transaction processed for WH_200 location,system,2026-02-10
4264,1562,PowerBurner Camping Stove,WH_500,Receipt,2026-04-17,158,137.42,21712.29,PO-3589,Purchase Order Receipt,40,198,System,Transaction processed for WH_500 location,system,2026-04-17
4265,3103,Snowboard Bindings - Pro,WH_100,Sale,2026-01-18,-23,221.75,5100.25,SO-40791,Customer Sale,66,43,System,Transaction processed for WH_100 location,system,2026-01-18
4266,3062,Anti-Fog Ski Goggles,WH_500,Adjustment,2026-03-09,3,95.86,287.58,ADJ-4266,System Correction,76,79,System,Transaction processed for WH_500 location,system,2026-03-09
4267,2101,Measuring Cup Set,WH_200,Sale,2026-04-09,-30,13.02,390.6,SO-82205,Customer Sale,58,28,System,Transaction processed for WH_200 location,system,2026-04-09
4268,2112,4-Slice Toaster,WH_200,Receipt,2025-08-18,155,70.23,10885.37,PO-5952,Purchase Order Receipt,1226,1381,System,Transaction processed for WH_200 location,system,2025-08-18
4269,3031,Pro Flex Racing Ski Boots,WH_500,Receipt,2026-01-25,200,432.31,86461.85,PO-7899,Purchase Order Receipt,47,247,System,Transaction processed for WH_500 location,system,2026-01-25
4270,2022,Fork Set,WH_100,Transfer,2025-11-07,-10,33.74,337.4,TRF-5048,Warehouse Transfer,288,278,System,Transaction processed for WH_100 location,system,2025-11-07
4271,3082,Edge Tuning Tool Set,WH_100,Receipt,2025-09-29,169,77.93,13169.89,PO-2891,Purchase Order Receipt,79,248,System,Transaction processed for WH_100 location,system,2025-09-29
